"Story","Title","Result","Date","Stability","Duration (s)"
"administrar la cuenta de usuario","el usuario deberia ver la informacion de la cuenta","ERROR","2022-01-03T20:58:02.935-05:00[America/Bogota]","0.0","19.11"
